data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
03/04/2014 09:00,1,RUA,SYLVIO ANDRADE                                    ,SERRANO                                           ,BAIRRO                        ,S/N
03/04/2014 09:00,2,AVE,HENFIL                                            ,SERRANO                                           ,BAIRRO                        ,S/N
03/04/2014 09:18,1,AVE,AMAZONAS                                          ,ALTO BARROCA                                      ,BAIRRO                        ,3793
03/04/2014 09:32,1,AVE,DOM PEDRO I                                       ,SAO JOAO BATISTA-VENDA NOVA                       ,BAIRRO                        ,2221
03/04/2014 09:51,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO PAULO                                         ,BAIRRO                        ,KM 19
03/04/2014 09:55,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,CAICARAS                                          ,BAIRRO                        ,KM 12
03/04/2014 10:02,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,BONSUCESSO                                        ,BAIRRO                        ,KM 23
03/04/2014 11:04,1,AVE,DO CONTORNO                                       ,CENTRO                                            ,BAIRRO                        ,11030
03/04/2014 11:27,1,AVE,CRISTIANO MACHADO                                 ,SILVEIRA                                          ,BAIRRO                        ,1675
03/04/2014 12:28,1,RUA,JACUI                                             ,FLORESTA                                          ,BAIRRO                        ,778
03/04/2014 12:36,1,RUA,DOUTOR CRISTIANO REZENDE                          ,FLAVIO MARQUES LISBOA                             ,BAIRRO                        ,2745
03/04/2014 13:07,1,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,1295
03/04/2014 13:24,1,RUA,COSTA                                             ,PIRAJA                                            ,BAIRRO                        ,SN
03/04/2014 13:24,2,RUA,DOMINGOS                                          ,PIRAJA                                            ,BAIRRO                        ,SN
03/04/2014 13:38,1,RUA,JOSE RODRIGUES PEREIRA                            ,BURITIS                                           ,BAIRRO                        ,1204
03/04/2014 13:39,1,AVE,ASSIS CHATEAUBRIAND                               ,FLORESTA                                          ,BAIRRO                        ,SN
03/04/2014 13:39,2,RUA,DAVID CAMPISTA                                    ,FLORESTA                                          ,BAIRRO                        ,0
03/04/2014 13:39,3,RUA,SILVA ORTIZ                                       ,FLORESTA                                          ,BAIRRO                        ,SN
03/04/2014 13:50,1,RUA,MARIO CAMPOS                                      ,INCONFIDENCIA                                     ,BAIRRO                        ,205
03/04/2014 14:38,1,RUA,ESTORIL                                           ,SAO FRANCISCO                                     ,VILA                          ,30
03/04/2014 15:46,1,AVE,RAJA GABAGLIA                                     ,ESTORIL                                           ,BAIRRO                        ,3600
03/04/2014 16:43,1,RUA,PROFESSOR MORAES                                  ,SAVASSI                                           ,BAIRRO                        ,12
03/04/2014 18:00,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO LUIZ                                          ,BAIRRO                        ,7460
03/04/2014 18:15,1,RUA,ROSINHA SIGAUD                                    ,CAICARAS                                          ,BAIRRO                        ,561
03/04/2014 18:16,1,RUA,ALCINDO VIEIRA                                    ,                                     ,                 ,SN
03/04/2014 18:16,2,AVE,SINFRONIO BROCHADO                                ,                                     ,                 ,SN
03/04/2014 18:24,1,AVE,CRISTIANO MACHADO                                 ,                                     ,                 ,SN
03/04/2014 18:24,2,AVE,SILVIANO BRANDAO                                  ,                                     ,                 ,SN
03/04/2014 19:15,1,RUA,MATIPO                                            ,SANTO ANTONIO                                     ,BAIRRO                        ,230
03/04/2014 19:42,1,AVE,RAJA GABAGLIA                                     ,LUXEMBURGO                                        ,BAIRRO                        ,1751
03/04/2014 19:50,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
03/04/2014 19:50,2,RUA,CONDE DE LINHARES                                 ,                                     ,                 ,0
03/04/2014 19:50,3,AVE,OLEGARIO MACIEL                                   ,                                     ,                 ,SN
03/04/2014 20:17,1,RUA,FERNAO DIAS                                       ,ALTO VERA CRUZ                                    ,BAIRRO                        ,90
03/04/2014 20:48,1,RUA,JOSE CLEMENTE                                     ,FLORAMAR                                          ,BAIRRO                        ,531
03/04/2014 21:08,1,AVE,DOS ANDRADAS                                      ,ALTO VERA CRUZ                                    ,BAIRRO                        ,7536
03/04/2014 21:27,1,AVE,VILARINHO                                         ,MANTIQUEIRA                                       ,BAIRRO                        ,5721
03/04/2014 21:27,1,RUA,MARIA DA CONCEICAO OLIVEIRA                       ,MANTIQUEIRA                                       ,BAIRRO                        ,0
03/04/2014 21:27,2,RUA,WALESKA DE SOUZA                                  ,MANTIQUEIRA                                       ,BAIRRO                        ,315
03/04/2014 21:35,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
03/04/2014 21:35,2,RUA,CUIABA                                            ,                                     ,                 ,0
03/04/2014 21:35,3,RUA,UBERABA                                           ,                                     ,                 ,SN
03/04/2014 22:12,1,RUA,DA BAHIA                                          ,CENTRO                                            ,BAIRRO                        ,996
