data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
07/03/2013 16:51,2,AVE,MEM DE SA                                         ,                                     ,                 ,SN
07/03/2013 17:20,1,AVE,WALDYR SOEIRO EMRICH                              ,DIAMANTE                                          ,BAIRRO                        ,4000
07/03/2013 17:46,1,RUA,GUSTAVO DA SILVEIRA                               ,HORTO                                             ,BAIRRO                        ,1000
07/03/2013 18:14,1,RUA,PADRE PEDRO PINTO                                 ,VENDA NOVA                                        ,BAIRRO                        ,S/N
07/03/2013 18:23,1,RUA,ANTONIO JUSTINO                                   ,                                     ,                 ,SN
07/03/2013 19:13,1,VIA,LIGACAO BR DUZENTOS E SESSENTA E DOIS - SABARA    ,GOIANIA                                           ,BAIRRO                        ,KM 310
07/03/2013 19:58,1,VDT,NANSEN ARAUJO                                     ,LAGOINHA                                          ,BAIRRO                        ,0
07/03/2013 22:11,1,AVE,CRISTIANO MACHADO                                 ,GUARANI                                           ,BAIRRO                        ,9542
07/03/2013 22:28,1,RUA,ENGENHEIRO TEOFILO RIBEIRO                        ,                                     ,                 ,SN
07/03/2013 22:28,2,RUA,ITAMARATI                                         ,                                     ,                 ,SN
07/03/2013 23:07,1,RUA,PADRE PEDRO PINTO                                 ,LETICIA                                           ,BAIRRO                        ,2631
07/03/2013 23:21,1,AVE,DOS ANDRADAS                                      ,VERA CRUZ                                         ,BAIRRO                        ,6682
08/03/2013 00:06,1,AVE,SINFRONIO BROCHADO                                ,BARREIRO DE BAIXO                                 ,BAIRRO                        ,1300
08/03/2013 00:24,1,RUA,MOGI                                              ,                                     ,                 ,SN
08/03/2013 00:24,2,RUA,PANEMA                                            ,                                     ,                 ,SN
08/03/2013 01:00,1,RUA,NISIO BATISTA DE OLIVEIRA                         ,NOVO SAO LUCAS                                    ,BAIRRO                        ,494
08/03/2013 01:20,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO FRANCISCO                                     ,VILA                          ,KM 19
08/03/2013 02:12,1,RUA,PARA DE MINAS                                     ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,550
08/03/2013 06:45,1,AVE,OTACILIO NEGRAO DE LIMA                           ,SAO LUIZ                                          ,BAIRRO                        ,1300
08/03/2013 06:45,1,RUA,AGENOR DE PAULA ESTRELA                           ,JAQUELINE                                         ,BAIRRO                        ,70
08/03/2013 06:46,1,RUA,PADRE PEDRO PINTO                                 ,VENDA NOVA                                        ,BAIRRO                        ,2417
08/03/2013 07:30,1,AVE,RAJA GABAGLIA                                     ,CONJUNTO SANTA MARIA                              ,BAIRRO                        ,11
08/03/2013 07:30,1,AVE,RAJA GABAGLIA                                     ,LUXEMBURGO                                        ,BAIRRO                        ,1491
08/03/2013 07:42,1,RUA,NELSON SOARES DE FARIA                            ,CIDADE NOVA                                       ,BAIRRO                        ,394
08/03/2013 07:54,1,AVE,MEM DE SA                                         ,PARAISO                                           ,BAIRRO                        ,1001
08/03/2013 08:10,1,AVE,OLINTO MEIRELES                                   ,ARAGUAIA                                          ,BAIRRO                        ,2585
08/03/2013 08:30,1,RUA,VITERBO                                           ,BANDEIRANTES                                      ,BAIRRO                        ,0
08/03/2013 08:30,2,RUA,BENITO MASCI                                      ,BANDEIRANTES                                      ,BAIRRO                        ,0
08/03/2013 08:42,1,RUA,RIO GRANDE DO NORTE                               ,FUNCIONARIOS                                      ,BAIRRO                        ,460
08/03/2013 09:19,1,AVE,CRISTIANO MACHADO                                 ,PLANALTO                                          ,BAIRRO                        ,11157
08/03/2013 09:19,1,RUA,CARACA                                            ,SERRA                                             ,BAIRRO                        ,639
08/03/2013 09:47,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
08/03/2013 09:47,2,RUA,PARACATU                                          ,                                     ,                 ,SN
08/03/2013 09:50,1,AVE,DOM PEDRO II                                      ,JARDIM MONTANHES                                  ,BAIRRO                        ,4200
08/03/2013 09:53,1,RUA,ANTENOR PRATA                                     ,                                     ,                 ,SN
08/03/2013 09:53,2,RUA,AZIZ ABDI                                         ,                                     ,                 ,SN
08/03/2013 10:27,1,AVE,SEBASTIAO DE BRITO                                ,DONA CLARA                                        ,BAIRRO                        ,590
08/03/2013 11:15,1,AVE,TRINTA E UM DE MARCO                              ,DOM CABRAL                                        ,BAIRRO                        ,20
08/03/2013 11:32,1,RUA,EXPEDICIONARIO ANTONIO ESTEVON                    ,                                     ,                 ,SN
08/03/2013 11:32,2,AVE,HENFIL                                            ,                                     ,                 ,SN
08/03/2013 12:28,1,RUA,DOUTOR BENEDITO XAVIER                            ,GUARANI                                           ,BAIRRO                        ,212
08/03/2013 12:43,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,960
08/03/2013 13:15,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CAMPUS UFMG                                       ,AREA                          ,4243
08/03/2013 13:21,1,RUA,JULIO MESQUITA                                    ,MARILANDIA                                        ,VILA                          ,271
08/03/2013 15:00,1,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,850
08/03/2013 16:02,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO FRANCISCO                                     ,VILA                          ,465
08/03/2013 16:04,1,RUA,DOS PARDAIS                                       ,                                     ,                 ,SN
